,Country,Language,Year,Value
15843,New Zealand,Bantu,2006,1143
15844,New Zealand,Basque,2006,12
15845,New Zealand,Breton,2006,3
15846,New Zealand,British sign language,2006,57
15847,New Zealand,Catalan,2006,48
15848,New Zealand,Caucasian,2006,3
15849,New Zealand,Central Pacific,2006,108
15850,New Zealand,Chadic,2006,3
15851,New Zealand,Cushitic,2006,84
15852,New Zealand,Esperanto,2006,54
15853,New Zealand,Fiji Hindi,2006,261
15854,New Zealand,Friesian,2006,165
15855,New Zealand,Hindi Bat,2006,3
15856,New Zealand,Mauritian Creole,2006,9
15857,New Zealand,Miaow-Yao,2006,15
15858,New Zealand,Nauruan,2006,42
15859,New Zealand,Neo Melanesian,2006,18
15860,New Zealand,Nilo-Saharan,2006,24
15861,New Zealand,Niuean,2006,2946
15862,New Zealand,North Germanic,2006,9
15863,New Zealand,West Germanic,2006,987
15864,New Zealand,Pidgin English,2006,135
15865,New Zealand,Pukapukan,2006,78
15866,New Zealand,Romance,2006,327
15867,New Zealand,Rotuman,2006,114
15868,New Zealand,Scots,2006,78
15869,New Zealand,Scottish Gaelic,2006,258
15870,New Zealand,Sinitic,2006,2073
15871,New Zealand,Solomon Islands Languages (non Central-Pacific),2006,81
15872,New Zealand,Solomon Islands Pidgin,2006,57
15873,New Zealand,Tahitian,2006,141
15874,New Zealand,Tibeto-Lolo-Burman,2006,42
15875,New Zealand,Tieu-Chow,2006,426
15876,New Zealand,Tigrinya,2006,141
15877,New Zealand,Tok Pisin,2006,63
15878,New Zealand,Uralic,2006,3
15879,New Zealand,Vanuatu Languages,2006,36
15880,New Zealand,Viet-Muong,2006,0
15881,New Zealand,Western Malayo-Polynesian,2006,354
15882,New Zealand,Wu,2006,213
15883,New Zealand,Shan,2006,6
15884,New Zealand,Tai-Kadai,2006,48
15885,New Zealand,Australian,2006,81
15886,New Zealand,Total,2006,3463185
15887,New Zealand,Azeris,2006,42
15888,New Zealand,Albanian,2006,363
15889,New Zealand,Amharigna,2006,630
15890,New Zealand,Arabic,2006,9732
15891,New Zealand,Armenian,2006,144
15892,New Zealand,Assyrian,2006,1851
15893,New Zealand,Afrikaans,2006,19728
15894,New Zealand,Belorussian,2006,54
15895,New Zealand,Bislama,2006,396
15896,New Zealand,Bengali,2006,2244
15897,New Zealand,Bisa,2006,480
15898,New Zealand,Bulgarian,2006,807
15899,New Zealand,Burmese,2006,564
15900,New Zealand,Cebuano,2006,471
15901,New Zealand,Celtic,2006,30
15902,New Zealand,Tibetan,2006,60
15903,New Zealand,Creole,2006,174
15904,New Zealand,Creole and French,2006,6
15905,New Zealand,Czech,2006,936
15906,New Zealand,Danish,2006,1908
15907,New Zealand,Dutch,2006,21885
15908,New Zealand,English,2006,3151434
15909,New Zealand,Estonian,2006,93
15910,New Zealand,Fijian,2006,4812
15911,New Zealand,Finnish,2006,444
15912,New Zealand,French,2006,47196
15913,New Zealand,Fulani,2006,15
15914,New Zealand,Georgian,2006,60
15915,New Zealand,German,2006,31896
15916,New Zealand,Greek,2006,3174
15917,New Zealand,Gujarati,2006,15708
15918,New Zealand,Romani (Gypsy),2006,21
15919,New Zealand,Hakka,2006,813
15920,New Zealand,Hebrew,2006,1302
15921,New Zealand,Hindi,2006,44226
15922,New Zealand,Hungarian,2006,1386
15923,New Zealand,Hausa,2006,36
15924,New Zealand,Icelandic,2006,126
15925,New Zealand,Ilocano,2006,249
15926,New Zealand,Iranian,2006,27
15927,New Zealand,Italian,2006,7638
15928,New Zealand,Japanese,2006,19305
15929,New Zealand,Javanese,2006,75
15930,New Zealand,Kannada,2006,885
15931,New Zealand,Kashimiri,2006,78
15932,New Zealand,Khmer,2006,5994
15933,New Zealand,Konkani,2006,588
15934,New Zealand,Korean,2006,26538
15935,New Zealand,Kurd,2006,807
15936,New Zealand,Latvian,2006,249
15937,New Zealand,Lithuanian,2006,117
15938,New Zealand,Macedonian,2006,816
15939,New Zealand,Malay,2006,6573
15940,New Zealand,Malayalam,2006,2133
15941,New Zealand,Maltese,2006,135
15942,New Zealand,Maori,2006,129147
15943,New Zealand,Marathi,2006,2547
15944,New Zealand,Micronesian,2006,33
15945,New Zealand,Nepali,2006,567
15946,New Zealand,None,2006,66024
15947,New Zealand,Norwegian,2006,960
15948,New Zealand,Oriya,2006,51
15949,New Zealand,Persian,2006,4278
15950,New Zealand,Polish,2006,2475
15951,New Zealand,Pashto,2006,936
15952,New Zealand,Portuguese,2006,3111
15953,New Zealand,Punjabi,2006,10299
15954,New Zealand,Romanian,2006,1737
15955,New Zealand,Russian,2006,7581
15956,New Zealand,Samoan,2006,84291
15957,New Zealand,Semitic,2006,447
15958,New Zealand,Sindhi,2006,189
15959,New Zealand,Sinhalese,2006,3873
15960,New Zealand,Slavic,2006,411
15961,New Zealand,Slovak,2006,324
15962,New Zealand,Slovenian,2006,207
15963,New Zealand,Somali,2006,1866
15964,New Zealand,Spanish,2006,19230
15965,New Zealand,Swahili,2006,933
15966,New Zealand,Swedish,2006,2100
15967,New Zealand,Tagalog,2006,12018
15968,New Zealand,Tamil,2006,5604
15969,New Zealand,Telugu,2006,2829
15970,New Zealand,Thai,2006,6021
15971,New Zealand,Tokelauan,2006,2775
15972,New Zealand,Tongan,2006,29196
15973,New Zealand,Turkish,2006,879
15974,New Zealand,Ukrainian,2006,681
15975,New Zealand,Urdu,2006,4197
15976,New Zealand,Vietnamese,2006,4296
15977,New Zealand,Welsh,2006,891
15978,New Zealand,Yiddish,2006,42
15979,New Zealand,Yoruba,2006,114
15980,New Zealand,Zulu,2006,1026
15981,New Zealand,Other,2006,172809
15982,New Zealand,Kiribati,2006,984
15983,New Zealand,Bahasa Indonesia,2006,4545
15984,New Zealand,Cook Islands Maori,2006,9558
15985,New Zealand,Indo-Aryan,2006,4200
15986,New Zealand,New Zealand Sign Language,2006,20877
15987,New Zealand,Northern Chinese,2006,41004
15988,New Zealand,Other Niger-Congo (Congo-Kordafanian),2006,240
15989,New Zealand,Other Sign Language,2006,627
15990,New Zealand,Min,2006,5628
15991,New Zealand,Serbo-Croatian,2006,5922
15992,New Zealand,Artificial Languages,2006,0
15993,New Zealand,Miscellaneous Language Groupings,2006,21
15994,New Zealand,Pidgins and Creoles,2006,897
15995,New Zealand,Turko-Altaic,2006,138
15996,New Zealand,Tuvaluan,2006,1866
15997,New Zealand,Yue,2006,43692
15998,New Zealand,Lao,2006,1314
15999,New Zealand,Irish,2006,627
16000,New Zealand,Dravidian,2006,30
16001,New Zealand,Mon-Khmer,2006,165
16002,New Zealand,American sign language,2006,36
16003,New Zealand,Amerind,2006,66
16004,New Zealand,Australian sign language,2006,63
16005,New Zealand,Bantu,2006,2355
16006,New Zealand,Basque,2006,21
16007,New Zealand,Breton,2006,0
16008,New Zealand,British sign language,2006,60
16009,New Zealand,Catalan,2006,90
16010,New Zealand,Caucasian,2006,3
16011,New Zealand,Central Pacific,2006,198
16012,New Zealand,Chadic,2006,3
16013,New Zealand,Cushitic,2006,171
16014,New Zealand,Esperanto,2006,114
16015,New Zealand,Fiji Hindi,2006,519
16016,New Zealand,Friesian,2006,264
16017,New Zealand,Hindi Bat,2006,6
16018,New Zealand,Mauritian Creole,2006,9
16019,New Zealand,Miaow-Yao,2006,30
16020,New Zealand,Nauruan,2006,84
16021,New Zealand,Neo Melanesian,2006,51
16022,New Zealand,Nilo-Saharan,2006,48
16023,New Zealand,Niuean,2006,5427
16024,New Zealand,North Germanic,2006,12
16025,New Zealand,West Germanic,2006,1209
16026,New Zealand,Pidgin English,2006,354
16027,New Zealand,Pukapukan,2006,150
16028,New Zealand,Romance,2006,762
16029,New Zealand,Rotuman,2006,204
16030,New Zealand,Scots,2006,177
16031,New Zealand,Scottish Gaelic,2006,597
16032,New Zealand,Sinitic,2006,4074
16033,New Zealand,Solomon Islands Languages (non Central-Pacific),2006,141
16034,New Zealand,Solomon Islands Pidgin,2006,120
16035,New Zealand,Tahitian,2006,264
16036,New Zealand,Tibeto-Lolo-Burman,2006,9
16037,New Zealand,Tieu-Chow,2006,720
16038,New Zealand,Tigrinya,2006,255
16039,New Zealand,Tok Pisin,2006,159
16040,New Zealand,Uralic,2006,3
16041,New Zealand,Vanuatu Languages,2006,63
16042,New Zealand,Viet-Muong,2006,3
16043,New Zealand,Western Malayo-Polynesian,2006,558
16044,New Zealand,Wu,2006,351
16045,New Zealand,Shan,2006,9
16046,New Zealand,Tai-Kadai,2006,81
16047,New Zealand,Australian,2006,252
16048,New Zealand,Total,2006,1675695
16049,New Zealand,Azeris,2006,27
16050,New Zealand,Albanian,2006,183
16051,New Zealand,Amharigna,2006,291
16052,New Zealand,Arabic,2006,5220
16053,New Zealand,Armenian,2006,69
16054,New Zealand,Assyrian,2006,909
16055,New Zealand,Afrikaans,2006,9684
16056,New Zealand,Belorussian,2006,24
16057,New Zealand,Bislama,2006,222
16058,New Zealand,Bengali,2006,1173
16059,New Zealand,Bisa,2006,135
16060,New Zealand,Bulgarian,2006,396
16061,New Zealand,Burmese,2006,279
16062,New Zealand,Cebuano,2006,192
16063,New Zealand,Celtic,2006,24
16064,New Zealand,Tibetan,2006,36
16065,New Zealand,Creole,2006,81
16066,New Zealand,Creole and French,2006,0
16067,New Zealand,Czech,2006,456
16068,New Zealand,Danish,2006,894
16069,New Zealand,Dutch,2006,10752
16070,New Zealand,English,2006,1521618
16071,New Zealand,Estonian,2006,30
16072,New Zealand,Fijian,2006,2667
16073,New Zealand,Finnish,2006,162
16074,New Zealand,French,2006,19020
16075,New Zealand,Fulani,2006,6
16076,New Zealand,Georgian,2006,30
16077,New Zealand,German,2006,14676
16078,New Zealand,Greek,2006,1575
16079,New Zealand,Gujarati,2006,7662
16080,New Zealand,Romani (Gypsy),2006,12
16081,New Zealand,Hakka,2006,369
16082,New Zealand,Hebrew,2006,681
16083,New Zealand,Hindi,2006,21990
16084,New Zealand,Hungarian,2006,702
16085,New Zealand,Hausa,2006,18
16086,New Zealand,Icelandic,2006,63
16087,New Zealand,Ilocano,2006,90
16088,New Zealand,Iranian,2006,18
16089,New Zealand,Italian,2006,3363
16090,New Zealand,Japanese,2006,8043
16091,New Zealand,Javanese,2006,48
16092,New Zealand,Kannada,2006,456
16093,New Zealand,Kashimiri,2006,42
16094,New Zealand,Khmer,2006,2790
16095,New Zealand,Konkani,2006,267
16096,New Zealand,Korean,2006,12399
16097,New Zealand,Kurd,2006,444
16098,New Zealand,Latvian,2006,99
16099,New Zealand,Lithuanian,2006,57
16100,New Zealand,Macedonian,2006,384
16101,New Zealand,Malay,2006,2997
16102,New Zealand,Malayalam,2006,1035
16103,New Zealand,Maltese,2006,66
16104,New Zealand,Maori,2006,60612
16105,New Zealand,Marathi,2006,1296
16106,New Zealand,Micronesian,2006,24
16107,New Zealand,Nepali,2006,315
16108,New Zealand,None,2006,35007
16109,New Zealand,Norwegian,2006,453
16110,New Zealand,Oriya,2006,27
16111,New Zealand,Persian,2006,2313
16112,New Zealand,Polish,2006,1110
16113,New Zealand,Pashto,2006,519
16114,New Zealand,Portuguese,2006,1575
16115,New Zealand,Punjabi,2006,5472
16116,New Zealand,Romanian,2006,834
16117,New Zealand,Russian,2006,3399
16118,New Zealand,Samoan,2006,41250
16119,New Zealand,Semitic,2006,240
16120,New Zealand,Sindhi,2006,93
16121,New Zealand,Sinhalese,2006,1947
16122,New Zealand,Slavic,2006,201
16123,New Zealand,Slovak,2006,144
16124,New Zealand,Slovenian,2006,108
16125,New Zealand,Somali,2006,900
16126,New Zealand,Spanish,2006,8694
16127,New Zealand,Swahili,2006,540
16128,New Zealand,Swedish,2006,948
16129,New Zealand,Tagalog,2006,4536
16130,New Zealand,Tamil,2006,2775
16131,New Zealand,Telugu,2006,1461
16132,New Zealand,Thai,2006,2391
16133,New Zealand,Tokelauan,2006,1302
16134,New Zealand,Tongan,2006,14337
16135,New Zealand,Turkish,2006,522
16136,New Zealand,Ukrainian,2006,276
16137,New Zealand,Urdu,2006,2325
16138,New Zealand,Vietnamese,2006,2013
16139,New Zealand,Welsh,2006,456
16140,New Zealand,Yiddish,2006,21
16141,New Zealand,Yoruba,2006,63
16142,New Zealand,Zulu,2006,672
16143,New Zealand,Other,2006,86889
16144,New Zealand,Kiribati,2006,417
16145,New Zealand,Bahasa Indonesia,2006,2205
16146,New Zealand,Cook Islands Maori,2006,4416
16147,New Zealand,Indo-Aryan,2006,2130
16148,New Zealand,New Zealand Sign Language,2006,8691
16149,New Zealand,Northern Chinese,2006,18276
16150,New Zealand,Other Niger-Congo (Congo-Kordafanian),2006,129
16151,New Zealand,Other Sign Language,2006,231
16152,New Zealand,Min,2006,2475
16153,New Zealand,Serbo-Croatian,2006,2982
16154,New Zealand,Artificial Languages,2006,0
16155,New Zealand,Miscellaneous Language Groupings,2006,15
16156,New Zealand,Pidgins and Creoles,2006,540
16157,New Zealand,Turko-Altaic,2006,75
16158,New Zealand,Tuvaluan,2006,852
16159,New Zealand,Yue,2006,20328
16160,New Zealand,Lao,2006,600
16161,New Zealand,Irish,2006,327
16162,New Zealand,Dravidian,2006,18
16163,New Zealand,Mon-Khmer,2006,87
16164,New Zealand,American sign language,2006,9
16165,New Zealand,Amerind,2006,33
16166,New Zealand,Australian sign language,2006,33
16167,New Zealand,Bantu,2006,1245
16168,New Zealand,Basque,2006,12
16169,New Zealand,Breton,2006,0
16170,New Zealand,British sign language,2006,9
16171,New Zealand,Catalan,2006,45
16172,New Zealand,Caucasian,2006,3
16173,New Zealand,Central Pacific,2006,96
16174,New Zealand,Chadic,2006,3
16175,New Zealand,Cushitic,2006,93
16176,New Zealand,Esperanto,2006,63
16177,New Zealand,Fiji Hindi,2006,255
16178,New Zealand,Friesian,2006,150
16179,New Zealand,Hindi Bat,2006,6
16180,New Zealand,Mauritian Creole,2006,3
16181,New Zealand,Miaow-Yao,2006,15
16182,New Zealand,Nauruan,2006,42
16183,New Zealand,Neo Melanesian,2006,33
16184,New Zealand,Nilo-Saharan,2006,27
16185,New Zealand,Niuean,2006,2502
16186,New Zealand,North Germanic,2006,3
16187,New Zealand,West Germanic,2006,525
16188,New Zealand,Pidgin English,2006,231
16189,New Zealand,Pukapukan,2006,72
16190,New Zealand,Romance,2006,492
16191,New Zealand,Rotuman,2006,90
16192,New Zealand,Scots,2006,105
16193,New Zealand,Scottish Gaelic,2006,363
16194,New Zealand,Sinitic,2006,2031
16195,New Zealand,Solomon Islands Languages (non Central-Pacific),2006,66
16196,New Zealand,Solomon Islands Pidgin,2006,63
16197,New Zealand,Tahitian,2006,126
16198,New Zealand,Tibeto-Lolo-Burman,2006,51
16199,New Zealand,Tieu-Chow,2006,303
16200,New Zealand,Tigrinya,2006,114
16201,New Zealand,Tok Pisin,2006,99
16202,New Zealand,Uralic,2006,6
16203,New Zealand,Vanuatu Languages,2006,27
16204,New Zealand,Viet-Muong,2006,3
16205,New Zealand,Western Malayo-Polynesian,2006,225
16206,New Zealand,Wu,2006,141
16207,New Zealand,Shan,2006,6
16208,New Zealand,Tai-Kadai,2006,33
16209,New Zealand,Australian,2006,183
16210,New Zealand,Total,2006,1787493
16211,New Zealand,Azeris,2006,15
16212,New Zealand,Albanian,2006,180
16213,New Zealand,Amharigna,2006,336
16214,New Zealand,Arabic,2006,4512
16215,New Zealand,Armenian,2006,75
16216,New Zealand,Assyrian,2006,942
16217,New Zealand,Afrikaans,2006,10044
16218,New Zealand,Belorussian,2006,30
16219,New Zealand,Bislama,2006,177
16220,New Zealand,Bengali,2006,1071
16221,New Zealand,Bisa,2006,342
16222,New Zealand,Bulgarian,2006,411
16223,New Zealand,Burmese,2006,285
16224,New Zealand,Cebuano,2006,279
16225,New Zealand,Celtic,2006,9
16226,New Zealand,Tibetan,2006,27
16227,New Zealand,Creole,2006,96
16228,New Zealand,Creole and French,2006,6
16229,New Zealand,Czech,2006,483
16230,New Zealand,Danish,2006,1014
16231,New Zealand,Dutch,2006,11133
16232,New Zealand,English,2006,1629816
16233,New Zealand,Estonian,2006,63
16234,New Zealand,Fijian,2006,2145
16235,New Zealand,Finnish,2006,282
16236,New Zealand,French,2006,28173
16237,New Zealand,Fulani,2006,9
16238,New Zealand,Georgian,2006,27
16239,New Zealand,German,2006,17220
16240,New Zealand,Greek,2006,1605
16241,New Zealand,Gujarati,2006,8043
16242,New Zealand,Romani (Gypsy),2006,12
16243,New Zealand,Hakka,2006,444
16244,New Zealand,Hebrew,2006,621
16245,New Zealand,Hindi,2006,22236
16246,New Zealand,Hungarian,2006,684
16247,New Zealand,Hausa,2006,15
16248,New Zealand,Icelandic,2006,60
16249,New Zealand,Ilocano,2006,156
16250,New Zealand,Iranian,2006,12
16251,New Zealand,Italian,2006,4272
16252,New Zealand,Japanese,2006,11259
16253,New Zealand,Javanese,2006,30
16254,New Zealand,Kannada,2006,429
16255,New Zealand,Kashimiri,2006,39
16256,New Zealand,Khmer,2006,3204
16257,New Zealand,Konkani,2006,321
16258,New Zealand,Korean,2006,14139
16259,New Zealand,Kurd,2006,360
16260,New Zealand,Latvian,2006,147
16261,New Zealand,Lithuanian,2006,63
16262,New Zealand,Macedonian,2006,432
16263,New Zealand,Malay,2006,3576
16264,New Zealand,Malayalam,2006,1098
16265,New Zealand,Maltese,2006,69
16266,New Zealand,Maori,2006,68535
16267,New Zealand,Marathi,2006,1251
16268,New Zealand,Micronesian,2006,12
16269,New Zealand,Nepali,2006,255
16270,New Zealand,None,2006,31020
16271,New Zealand,Norwegian,2006,507
16272,New Zealand,Oriya,2006,24
16273,New Zealand,Persian,2006,1962
16274,New Zealand,Polish,2006,1365
16275,New Zealand,Pashto,2006,420
16276,New Zealand,Portuguese,2006,1536
16277,New Zealand,Punjabi,2006,4824
16278,New Zealand,Romanian,2006,903
16279,New Zealand,Russian,2006,4179
16280,New Zealand,Samoan,2006,43041
16281,New Zealand,Semitic,2006,204
16282,New Zealand,Sindhi,2006,96
16283,New Zealand,Sinhalese,2006,1926
16284,New Zealand,Slavic,2006,210
16285,New Zealand,Slovak,2006,177
16286,New Zealand,Slovenian,2006,99
16287,New Zealand,Somali,2006,966
16288,New Zealand,Spanish,2006,10536
16289,New Zealand,Swahili,2006,393
16290,New Zealand,Swedish,2006,1152
16291,New Zealand,Tagalog,2006,7485
16292,New Zealand,Tamil,2006,2829
16293,New Zealand,Telugu,2006,1368
16294,New Zealand,Thai,2006,3630
16295,New Zealand,Tokelauan,2006,1473
16296,New Zealand,Tongan,2006,14859
16297,New Zealand,Turkish,2006,360
16298,New Zealand,Ukrainian,2006,405
16299,New Zealand,Urdu,2006,1872
16300,New Zealand,Vietnamese,2006,2283
16301,New Zealand,Welsh,2006,432
16302,New Zealand,Yiddish,2006,18
16303,New Zealand,Yoruba,2006,51
16304,New Zealand,Zulu,2006,354
16305,New Zealand,Other,2006,85920
16306,New Zealand,Kiribati,2006,567
16307,New Zealand,Bahasa Indonesia,2006,2340
16308,New Zealand,Cook Islands Maori,2006,5142
16309,New Zealand,Indo-Aryan,2006,2067
16310,New Zealand,New Zealand Sign Language,2006,12186
16311,New Zealand,Northern Chinese,2006,22728
16312,New Zealand,Other Niger-Congo (Congo-Kordafanian),2006,111
16313,New Zealand,Other Sign Language,2006,396
16314,New Zealand,Min,2006,3150
16315,New Zealand,Serbo-Croatian,2006,2940
16316,New Zealand,Artificial Languages,2006,0
16317,New Zealand,Miscellaneous Language Groupings,2006,6
16318,New Zealand,Pidgins and Creoles,2006,354
16319,New Zealand,Turko-Altaic,2006,63
16320,New Zealand,Tuvaluan,2006,1017
16321,New Zealand,Yue,2006,23364
16322,New Zealand,Lao,2006,714
16323,New Zealand,Irish,2006,300
16324,New Zealand,Dravidian,2006,12
16325,New Zealand,Mon-Khmer,2006,75
16326,New Zealand,American sign language,2006,27
16327,New Zealand,Amerind,2006,30
16328,New Zealand,Australian sign language,2006,30
16329,New Zealand,Bantu,2006,1107
16330,New Zealand,Basque,2006,9
16331,New Zealand,Breton,2006,0
16332,New Zealand,British sign language,2006,54
16333,New Zealand,Catalan,2006,45
16334,New Zealand,Caucasian,2006,3
16335,New Zealand,Central Pacific,2006,99
16336,New Zealand,Chadic,2006,3
16337,New Zealand,Cushitic,2006,81
16338,New Zealand,Esperanto,2006,51
16339,New Zealand,Fiji Hindi,2006,261
16340,New Zealand,Friesian,2006,114
16341,New Zealand,Hindi Bat,2006,0
16342,New Zealand,Mauritian Creole,2006,9
16343,New Zealand,Miaow-Yao,2006,15
16344,New Zealand,Nauruan,2006,42
16345,New Zealand,Neo Melanesian,2006,15
16346,New Zealand,Nilo-Saharan,2006,21
16347,New Zealand,Niuean,2006,2928
16348,New Zealand,North Germanic,2006,9
16349,New Zealand,West Germanic,2006,684
16350,New Zealand,Pidgin English,2006,120
16351,New Zealand,Pukapukan,2006,78
16352,New Zealand,Romance,2006,273
16353,New Zealand,Rotuman,2006,108
16354,New Zealand,Scots,2006,72
16355,New Zealand,Scottish Gaelic,2006,234
16356,New Zealand,Sinitic,2006,2046
16357,New Zealand,Solomon Islands Languages (non Central-Pacific),2006,75
16358,New Zealand,Solomon Islands Pidgin,2006,54
16359,New Zealand,Tahitian,2006,138
16360,New Zealand,Tibeto-Lolo-Burman,2006,45
16361,New Zealand,Tieu-Chow,2006,417
16362,New Zealand,Tigrinya,2006,141
16363,New Zealand,Tok Pisin,2006,60
16364,New Zealand,Uralic,2006,3
16365,New Zealand,Vanuatu Languages,2006,33
16366,New Zealand,Viet-Muong,2006,3
16367,New Zealand,Western Malayo-Polynesian,2006,333
16368,New Zealand,Wu,2006,210
16369,New Zealand,Shan,2006,6
16370,New Zealand,Tai-Kadai,2006,48
16371,New Zealand,Australian,2006,69
16372,New Zealand,Total,2006,564762
16373,New Zealand,Azeris,2006,3
16374,New Zealand,Albanian,2006,3
16375,New Zealand,Amharigna,2006,6
16376,New Zealand,Arabic,2006,120
16377,New Zealand,Armenian,2006,3
16378,New Zealand,Assyrian,2006,0
16379,New Zealand,Afrikaans,2006,1395
16380,New Zealand,Belorussian,2006,3
16381,New Zealand,Bislama,2006,60
16382,New Zealand,Bengali,2006,21
16383,New Zealand,Bisa,2006,36
16384,New Zealand,Bulgarian,2006,9
16385,New Zealand,Burmese,2006,3
16386,New Zealand,Cebuano,2006,21
16387,New Zealand,Celtic,2006,9
16388,New Zealand,Tibetan,2006,12
16389,New Zealand,Creole,2006,3
16390,New Zealand,Creole and French,2006,0
16391,New Zealand,Czech,2006,114
16392,New Zealand,Danish,2006,321
16393,New Zealand,Dutch,2006,5094
16394,New Zealand,English,2006,522189
16395,New Zealand,Estonian,2006,3
16396,New Zealand,Fijian,2006,162
16397,New Zealand,Finnish,2006,69
16398,New Zealand,French,2006,6564
16399,New Zealand,Fulani,2006,0
16400,New Zealand,Georgian,2006,3
16401,New Zealand,German,2006,5613
16402,New Zealand,Greek,2006,165
16403,New Zealand,Gujarati,2006,165
16404,New Zealand,Romani (Gypsy),2006,6
16405,New Zealand,Hakka,2006,6
16406,New Zealand,Hebrew,2006,126
16407,New Zealand,Hindi,2006,360
16408,New Zealand,Hungarian,2006,87
16409,New Zealand,Hausa,2006,3
16410,New Zealand,Icelandic,2006,18
16411,New Zealand,Ilocano,2006,12
16412,New Zealand,Iranian,2006,3
16413,New Zealand,Italian,2006,879
16414,New Zealand,Japanese,2006,1578
16415,New Zealand,Javanese,2006,9
16416,New Zealand,Kannada,2006,3
16417,New Zealand,Kashimiri,2006,0
16418,New Zealand,Khmer,2006,45
16419,New Zealand,Konkani,2006,0
16420,New Zealand,Korean,2006,429
16421,New Zealand,Kurd,2006,3
16422,New Zealand,Latvian,2006,15
16423,New Zealand,Lithuanian,2006,6
16424,New Zealand,Macedonian,2006,6
16425,New Zealand,Malay,2006,177
16426,New Zealand,Malayalam,2006,6
16427,New Zealand,Maltese,2006,12
16428,New Zealand,Maori,2006,27963
16429,New Zealand,Marathi,2006,15
16430,New Zealand,Micronesian,2006,0
16431,New Zealand,Nepali,2006,42
16432,New Zealand,None,2006,9543
16433,New Zealand,Norwegian,2006,144
16434,New Zealand,Oriya,2006,0
16435,New Zealand,Persian,2006,27
16436,New Zealand,Polish,2006,117
16437,New Zealand,Pashto,2006,3
16438,New Zealand,Portuguese,2006,267
16439,New Zealand,Punjabi,2006,414
16440,New Zealand,Romanian,2006,120
16441,New Zealand,Russian,2006,315
16442,New Zealand,Samoan,2006,1137
16443,New Zealand,Semitic,2006,6
16444,New Zealand,Sindhi,2006,3
16445,New Zealand,Sinhalese,2006,45
16446,New Zealand,Slavic,2006,33
16447,New Zealand,Slovak,2006,21
16448,New Zealand,Slovenian,2006,15
16449,New Zealand,Somali,2006,12
16450,New Zealand,Spanish,2006,2412
16451,New Zealand,Swahili,2006,153
16452,New Zealand,Swedish,2006,306
16453,New Zealand,Tagalog,2006,465
16454,New Zealand,Tamil,2006,27
16455,New Zealand,Telugu,2006,9
16456,New Zealand,Thai,2006,282
16457,New Zealand,Tokelauan,2006,21
16458,New Zealand,Tongan,2006,303
16459,New Zealand,Turkish,2006,39
16460,New Zealand,Ukrainian,2006,33
16461,New Zealand,Urdu,2006,57
16462,New Zealand,Vietnamese,2006,21
16463,New Zealand,Welsh,2006,189
16464,New Zealand,Yiddish,2006,9
16465,New Zealand,Yoruba,2006,3
16466,New Zealand,Zulu,2006,105
16467,New Zealand,Other,2006,31368
16468,New Zealand,Kiribati,2006,33
16469,New Zealand,Bahasa Indonesia,2006,228
16470,New Zealand,Cook Islands Maori,2006,144
16471,New Zealand,Indo-Aryan,2006,93
16472,New Zealand,New Zealand Sign Language,2006,3213
16473,New Zealand,Northern Chinese,2006,387
16474,New Zealand,Other Niger-Congo (Congo-Kordafanian),2006,9
16475,New Zealand,Other Sign Language,2006,99
16476,New Zealand,Min,2006,108
16477,New Zealand,Serbo-Croatian,2006,189
16478,New Zealand,Artificial Languages,2006,0
16479,New Zealand,Miscellaneous Language Groupings,2006,3
16480,New Zealand,Pidgins and Creoles,2006,129
16481,New Zealand,Turko-Altaic,2006,9
16482,New Zealand,Tuvaluan,2006,6
16483,New Zealand,Yue,2006,462
16484,New Zealand,Lao,2006,15
16485,New Zealand,Irish,2006,66
16486,New Zealand,Dravidian,2006,0
16487,New Zealand,Mon-Khmer,2006,9
16488,New Zealand,American sign language,2006,3
16489,New Zealand,Amerind,2006,6
16490,New Zealand,Australian sign language,2006,3
16491,New Zealand,Bantu,2006,120
16492,New Zealand,Basque,2006,3
16493,New Zealand,Breton,2006,0
16494,New Zealand,British sign language,2006,0
16495,New Zealand,Catalan,2006,3
16496,New Zealand,Caucasian,2006,0
16497,New Zealand,Central Pacific,2006,18
16498,New Zealand,Chadic,2006,0
16499,New Zealand,Cushitic,2006,0
16500,New Zealand,Esperanto,2006,6
16501,New Zealand,Fiji Hindi,2006,6
16502,New Zealand,Friesian,2006,120
16503,New Zealand,Hindi Bat,2006,0
16504,New Zealand,Mauritian Creole,2006,3
16505,New Zealand,Miaow-Yao,2006,3
16506,New Zealand,Nauruan,2006,3
16507,New Zealand,Neo Melanesian,2006,6
16508,New Zealand,Nilo-Saharan,2006,3
16509,New Zealand,Niuean,2006,54
16510,New Zealand,North Germanic,2006,3
16511,New Zealand,West Germanic,2006,561
16512,New Zealand,Pidgin English,2006,54
16513,New Zealand,Pukapukan,2006,0
16514,New Zealand,Romance,2006,126
16515,New Zealand,Rotuman,2006,12
16516,New Zealand,Scots,2006,15
16517,New Zealand,Scottish Gaelic,2006,72
16518,New Zealand,Sinitic,2006,51
16519,New Zealand,Solomon Islands Languages (non Central-Pacific),2006,12
16520,New Zealand,Solomon Islands Pidgin,2006,12
16521,New Zealand,Tahitian,2006,12
16522,New Zealand,Tibeto-Lolo-Burman,2006,0
16523,New Zealand,Tieu-Chow,2006,9
16524,New Zealand,Tigrinya,2006,0
